id	eventId	documentCode	subEventType
768560	2531	TTEWSINGLES-----------SFNL000100----------	Women Singles
768226	2531	TTEXDOUBLES-----------FNL-000100----------	Mixed Doubles
768063	2531	TTEMSINGLES-----------QFNL000400----------	Men Singles
767890	2531	TTEMSINGLES-----------QFNL000300----------	Men Singles
767699	2531	TTEWSINGLES-----------QFNL000400----------	Women Singles
767436	2531	TTEWSINGLES-----------QFNL000300----------	Women Singles
767255	2531	TTEMSINGLES-----------QFNL000200----------	Men Singles
767216	2531	TTEWDOUBLES-----------SFNL000200----------	Women Doubles
766804	2531	TTEMSINGLES-----------QFNL000100----------	Men Singles
766641	2531	TTEWSINGLES-----------QFNL000200----------	Women Singles
766589	2531	TTEWDOUBLES-----------SFNL000100----------	Women Doubles
766272	2531	TTEMDOUBLES-----------SFNL000200----------	Men Doubles
766265	2531	TTEWSINGLES-----------QFNL000100----------	Women Singles
766229	2531	TTEMDOUBLES-----------SFNL000100----------	Men Doubles
765897	2531	TTEXDOUBLES-----------SFNL000100----------	Mixed Doubles
764106	2531	TTEMSINGLES-----------8FNL000800----------	Men Singles
763994	2531	TTEWSINGLES-----------8FNL000700----------	Women Singles
763708	2531	TTEWSINGLES-----------8FNL000600----------	Women Singles
763583	2531	TTEMSINGLES-----------8FNL000700----------	Men Singles
763315	2531	TTEWSINGLES-----------8FNL000800----------	Women Singles
763156	2531	TTEMSINGLES-----------8FNL000600----------	Men Singles
762778	2531	TTEMSINGLES-----------8FNL000500----------	Men Singles
762665	2531	TTEWSINGLES-----------8FNL000500----------	Women Singles
762647	2531	TTEXDOUBLES-----------SFNL000200----------	Mixed Doubles
762130	2531	TTEMSINGLES-----------8FNL000400----------	Men Singles
762107	2531	TTEWSINGLES-----------8FNL000400----------	Women Singles
761720	2531	TTEWSINGLES-----------8FNL000300----------	Women Singles
761618	2531	TTEMSINGLES-----------8FNL000300----------	Men Singles
761283	2531	TTEMSINGLES-----------8FNL000100----------	Men Singles
761189	2531	TTEWSINGLES-----------8FNL000100----------	Women Singles
760867	2531	TTEWSINGLES-----------8FNL000200----------	Women Singles
760836	2531	TTEMSINGLES-----------8FNL000200----------	Men Singles
760554	2531	TTEXDOUBLES-----------QFNL000300----------	Mixed Doubles
760510	2531	TTEXDOUBLES-----------QFNL000400----------	Mixed Doubles
760428	2531	TTEXDOUBLES-----------QFNL000200----------	Mixed Doubles
760346	2531	TTEXDOUBLES-----------QFNL000100----------	Mixed Doubles
759573	2531	TTEWDOUBLES-----------QFNL000200----------	Women Doubles
759399	2531	TTEWDOUBLES-----------QFNL000400----------	Women Doubles
759386	2531	TTEWDOUBLES-----------QFNL000300----------	Women Doubles
759298	2531	TTEWDOUBLES-----------QFNL000100----------	Women Doubles
759057	2531	TTEMDOUBLES-----------QFNL000200----------	Men Doubles
759025	2531	TTEMDOUBLES-----------QFNL000100----------	Men Doubles
758948	2531	TTEMDOUBLES-----------QFNL000400----------	Men Doubles
758810	2531	TTEMDOUBLES-----------QFNL000300----------	Men Doubles
758321	2531	TTEWSINGLES-----------R32-001400----------	Women Singles
758172	2531	TTEWSINGLES-----------R32-001500----------	Women Singles
758020	2531	TTEWSINGLES-----------R32-001300----------	Women Singles
757941	2531	TTEWSINGLES-----------R32-001600----------	Women Singles
757516	2531	TTEMSINGLES-----------R32-001500----------	Men Singles
757377	2531	TTEMSINGLES-----------R32-001300----------	Men Singles
757285	2531	TTEMSINGLES-----------R32-001400----------	Men Singles
757206	2531	TTEMSINGLES-----------R32-001600----------	Men Singles
756477	2531	TTEWSINGLES-----------R32-001200----------	Women Singles
756317	2531	TTEMSINGLES-----------R32-001100----------	Men Singles
756233	2531	TTEWSINGLES-----------R32-001100----------	Women Singles
756228	2531	TTEMSINGLES-----------R32-001000----------	Men Singles
756125	2531	TTEMSINGLES-----------R32-001200----------	Men Singles
755318	2531	TTEMSINGLES-----------R32-000900----------	Men Singles
755224	2531	TTEWSINGLES-----------R32-000800----------	Women Singles
755208	2531	TTEWSINGLES-----------R32-000900----------	Women Singles
754915	2531	TTEWSINGLES-----------R32-001000----------	Women Singles
754568	2531	TTEMSINGLES-----------R32-000700----------	Men Singles
754266	2531	TTEWSINGLES-----------R32-000700----------	Women Singles
754257	2531	TTEMSINGLES-----------R32-000800----------	Men Singles
754116	2531	TTEMSINGLES-----------R32-000600----------	Men Singles
753777	2531	TTEWSINGLES-----------R32-000600----------	Women Singles
753696	2531	TTEWSINGLES-----------R32-000500----------	Women Singles
753588	2531	TTEMSINGLES-----------R32-000500----------	Men Singles
752941	2531	TTEWSINGLES-----------R32-000200----------	Women Singles
752821	2531	TTEMSINGLES-----------R32-000300----------	Men Singles
752523	2531	TTEWSINGLES-----------R32-000400----------	Women Singles
752440	2531	TTEMSINGLES-----------R32-000400----------	Men Singles
752331	2531	TTEMSINGLES-----------R32-000100----------	Men Singles
752143	2531	TTEWSINGLES-----------R32-000100----------	Women Singles
751591	2531	TTEWSINGLES-----------R32-000300----------	Women Singles
751550	2531	TTEMSINGLES-----------R32-000200----------	Men Singles
751546	2531	TTEXDOUBLES-----------8FNL000600----------	Mixed Doubles
751105	2531	TTEXDOUBLES-----------8FNL000500----------	Mixed Doubles
750589	2531	TTEXDOUBLES-----------8FNL000200----------	Mixed Doubles
750491	2531	TTEXDOUBLES-----------8FNL000800----------	Mixed Doubles
750477	2531	TTEXDOUBLES-----------8FNL000700----------	Mixed Doubles
750460	2531	TTEXDOUBLES-----------8FNL000100----------	Mixed Doubles
750419	2531	TTEXDOUBLES-----------8FNL000300----------	Mixed Doubles
750359	2531	TTEXDOUBLES-----------8FNL000400----------	Mixed Doubles
749526	2531	TTEWDOUBLES-----------8FNL000600----------	Women Doubles
749510	2531	TTEWDOUBLES-----------8FNL000800----------	Women Doubles
749335	2531	TTEWDOUBLES-----------8FNL000700----------	Women Doubles
749196	2531	TTEWDOUBLES-----------8FNL000500----------	Women Doubles
748940	2531	TTEWDOUBLES-----------8FNL000300----------	Women Doubles
748834	2531	TTEWDOUBLES-----------8FNL000400----------	Women Doubles
748781	2531	TTEWDOUBLES-----------8FNL000200----------	Women Doubles
748545	2531	TTEWDOUBLES-----------8FNL000100----------	Women Doubles
747874	2531	TTEMDOUBLES-----------8FNL000800----------	Men Doubles
747834	2531	TTEMDOUBLES-----------8FNL000500----------	Men Doubles
747794	2531	TTEMDOUBLES-----------8FNL000600----------	Men Doubles
747785	2531	TTEMDOUBLES-----------8FNL000700----------	Men Doubles
746965	2531	TTEMDOUBLES-----------8FNL000100----------	Men Doubles
746778	2531	TTEMDOUBLES-----------8FNL000200----------	Men Doubles
746765	2531	TTEMDOUBLES-----------8FNL000300----------	Men Doubles
746635	2531	TTEMDOUBLES-----------8FNL000400----------	Men Doubles
746124	2531	TTEMSINGLES-----------RND4000500----------	Men Singles
746055	2531	TTEMSINGLES-----------RND4000700----------	Men Singles
746038	2531	TTEMSINGLES-----------RND4000600----------	Men Singles
745930	2531	TTEMSINGLES-----------RND4000800----------	Men Singles
745432	2531	TTEMSINGLES-----------RND4000100----------	Men Singles
745409	2531	TTEMSINGLES-----------RND4000300----------	Men Singles
745171	2531	TTEMSINGLES-----------RND4000200----------	Men Singles
744975	2531	TTEMSINGLES-----------RND4000400----------	Men Singles
744552	2531	TTEWSINGLES-----------RND3000500----------	Women Singles
744471	2531	TTEWSINGLES-----------RND3000700----------	Women Singles
744391	2531	TTEWSINGLES-----------RND3000800----------	Women Singles
744212	2531	TTEWSINGLES-----------RND3000600----------	Women Singles
743496	2531	TTEWSINGLES-----------RND3000200----------	Women Singles
743286	2531	TTEWSINGLES-----------RND3000300----------	Women Singles
743171	2531	TTEWSINGLES-----------RND3000400----------	Women Singles
743086	2531	TTEWSINGLES-----------RND3000100----------	Women Singles
742590	2531	TTEMDOUBLES-----------RND2000100----------	Men Doubles
742465	2531	TTEMDOUBLES-----------RND2000300----------	Men Doubles
742381	2531	TTEMDOUBLES-----------RND2000200----------	Men Doubles
742154	2531	TTEMDOUBLES-----------RND2000400----------	Men Doubles
741900	2531	TTEWDOUBLES-----------RND2000200----------	Women Doubles
741793	2531	TTEWDOUBLES-----------RND2000400----------	Women Doubles
741774	2531	TTEWDOUBLES-----------RND2000300----------	Women Doubles
741581	2531	TTEWDOUBLES-----------RND2000100----------	Women Doubles
739687	2531	TTEWSINGLES-----------RND2001600----------	Women Singles
739680	2531	TTEWSINGLES-----------RND2001400----------	Women Singles
739610	2531	TTEWSINGLES-----------RND2001500----------	Women Singles
739404	2531	TTEWSINGLES-----------RND2001100----------	Women Singles
739014	2531	TTEWSINGLES-----------RND2000800----------	Women Singles
738922	2531	TTEWSINGLES-----------RND2001200----------	Women Singles
738914	2531	TTEWSINGLES-----------RND2001000----------	Women Singles
738336	2531	TTEWSINGLES-----------RND2000700----------	Women Singles
738279	2531	TTEWSINGLES-----------RND2000900----------	Women Singles
738234	2531	TTEWSINGLES-----------RND2000400----------	Women Singles
738191	2531	TTEWSINGLES-----------RND2000600----------	Women Singles
737663	2531	TTEWSINGLES-----------RND2000300----------	Women Singles
737500	2531	TTEWSINGLES-----------RND2000200----------	Women Singles
737326	2531	TTEMSINGLES-----------RND3001600----------	Men Singles
737223	2531	TTEWSINGLES-----------RND2000100----------	Women Singles
736940	2531	TTEMSINGLES-----------RND3001400----------	Men Singles
736768	2531	TTEMSINGLES-----------RND3001500----------	Men Singles
736473	2531	TTEMSINGLES-----------RND3001300----------	Men Singles
735193	2531	TTEMSINGLES-----------RND3001200----------	Men Singles
735170	2531	TTEMSINGLES-----------RND3001000----------	Men Singles
733989	2531	TTEMSINGLES-----------RND3001100----------	Men Singles
733824	2531	TTEMSINGLES-----------RND3000900----------	Men Singles
733358	2531	TTEMSINGLES-----------RND3000600----------	Men Singles
733097	2531	TTEMSINGLES-----------RND3000500----------	Men Singles
733039	2531	TTEMSINGLES-----------RND3000800----------	Men Singles
732687	2531	TTEMSINGLES-----------RND3000700----------	Men Singles
732595	2531	TTEMSINGLES-----------RND3000200----------	Men Singles
732539	2531	TTEMSINGLES-----------RND3000400----------	Men Singles
732234	2531	TTEMSINGLES-----------RND3000300----------	Men Singles
732109	2531	TTEMSINGLES-----------RND3000100----------	Men Singles
731687	2531	TTEWDOUBLES-----------RND1000600----------	Women Doubles
731623	2531	TTEWDOUBLES-----------RND1000500----------	Women Doubles
731286	2531	TTEWDOUBLES-----------RND1000400----------	Women Doubles
731223	2531	TTEWDOUBLES-----------RND1000200----------	Women Doubles
730755	2531	TTEMDOUBLES-----------RND1000500----------	Men Doubles
730706	2531	TTEMDOUBLES-----------RND1000600----------	Men Doubles
730655	2531	TTEWDOUBLES-----------RND1000700----------	Women Doubles
730491	2531	TTEMDOUBLES-----------RND1000700----------	Men Doubles
730090	2531	TTEMDOUBLES-----------RND1000100----------	Men Doubles
730017	2531	TTEMDOUBLES-----------RND1000200----------	Men Doubles
729883	2531	TTEMDOUBLES-----------RND1000400----------	Men Doubles
729483	2531	TTEWSINGLES-----------RND2001300----------	Women Singles
729480	2531	TTEWSINGLES-----------RND2000500----------	Women Singles
729477	2531	TTEMDOUBLES-----------RND1000300----------	Men Doubles
729474	2531	TTEMDOUBLES-----------RND1000800----------	Men Doubles
729471	2531	TTEMSINGLES-----------RND2001500----------	Men Singles
729468	2531	TTEMSINGLES-----------RND2001400----------	Men Singles
729465	2531	TTEMSINGLES-----------RND2000400----------	Men Singles
729462	2531	TTEMSINGLES-----------RND2000200----------	Men Singles
729459	2531	TTEMSINGLES-----------RND2003200----------	Men Singles
729456	2531	TTEMSINGLES-----------RND2003100----------	Men Singles
729453	2531	TTEMSINGLES-----------RND2003000----------	Men Singles
729450	2531	TTEMSINGLES-----------RND2002900----------	Men Singles
729447	2531	TTEMSINGLES-----------RND2002800----------	Men Singles
729444	2531	TTEMSINGLES-----------RND2002700----------	Men Singles
729441	2531	TTEMSINGLES-----------RND2002600----------	Men Singles
729438	2531	TTEMSINGLES-----------RND2002500----------	Men Singles
729435	2531	TTEMSINGLES-----------RND2002400----------	Men Singles
729432	2531	TTEMSINGLES-----------RND2002300----------	Men Singles
729429	2531	TTEMSINGLES-----------RND2002200----------	Men Singles
729426	2531	TTEMSINGLES-----------RND2002100----------	Men Singles
729423	2531	TTEMSINGLES-----------RND2002000----------	Men Singles
729420	2531	TTEMSINGLES-----------RND2001900----------	Men Singles
729417	2531	TTEMSINGLES-----------RND2001800----------	Men Singles
729414	2531	TTEMSINGLES-----------RND2001700----------	Men Singles
729411	2531	TTEMSINGLES-----------RND2001600----------	Men Singles
729408	2531	TTEMSINGLES-----------RND2001300----------	Men Singles
729405	2531	TTEMSINGLES-----------RND2001200----------	Men Singles
729402	2531	TTEMSINGLES-----------RND2001100----------	Men Singles
729399	2531	TTEMSINGLES-----------RND2001000----------	Men Singles
729396	2531	TTEMSINGLES-----------RND2000900----------	Men Singles
729393	2531	TTEMSINGLES-----------RND2000800----------	Men Singles
729390	2531	TTEMSINGLES-----------RND2000700----------	Men Singles
729387	2531	TTEMSINGLES-----------RND2000600----------	Men Singles
729384	2531	TTEMSINGLES-----------RND2000500----------	Men Singles
729381	2531	TTEMSINGLES-----------RND2000300----------	Men Singles
729378	2531	TTEMSINGLES-----------RND2000100----------	Men Singles
729375	2531	TTEWSINGLES-----------RND1003100----------	Women Singles
729372	2531	TTEWSINGLES-----------RND1003000----------	Women Singles
729369	2531	TTEWSINGLES-----------RND1002900----------	Women Singles
729366	2531	TTEWSINGLES-----------RND1002800----------	Women Singles
729363	2531	TTEWSINGLES-----------RND1002700----------	Women Singles
729360	2531	TTEWSINGLES-----------RND1002600----------	Women Singles
729357	2531	TTEWSINGLES-----------RND1002300----------	Women Singles
729354	2531	TTEWSINGLES-----------RND1002200----------	Women Singles
729351	2531	TTEWSINGLES-----------RND1002100----------	Women Singles
729348	2531	TTEWSINGLES-----------RND1002000----------	Women Singles
729345	2531	TTEWSINGLES-----------RND1001900----------	Women Singles
729342	2531	TTEWSINGLES-----------RND1001800----------	Women Singles
725953	2531	TTEWSINGLES-----------RND1001400----------	Women Singles
725859	2531	TTEWSINGLES-----------RND1001500----------	Women Singles
725718	2531	TTEWSINGLES-----------RND1001700----------	Women Singles
725636	2531	TTEWSINGLES-----------RND1001100----------	Women Singles
725563	2531	TTEWSINGLES-----------RND1001000----------	Women Singles
725156	2531	TTEWSINGLES-----------RND1001600----------	Women Singles
725138	2531	TTEWSINGLES-----------RND1001300----------	Women Singles
725068	2531	TTEWSINGLES-----------RND1000500----------	Women Singles
724996	2531	TTEWSINGLES-----------RND1001200----------	Women Singles
724863	2531	TTEWSINGLES-----------RND1000400----------	Women Singles
724537	2531	TTEWSINGLES-----------RND1000700----------	Women Singles
724287	2531	TTEWSINGLES-----------RND1000600----------	Women Singles
724175	2531	TTEMSINGLES-----------RND1006300----------	Men Singles
724091	2531	TTEMSINGLES-----------RND1005000----------	Men Singles
723663	2531	TTEWSINGLES-----------RND1000300----------	Women Singles
723633	2531	TTEMSINGLES-----------RND1003400----------	Men Singles
723595	2531	TTEWSINGLES-----------RND1000200----------	Women Singles
723510	2531	TTEMSINGLES-----------RND1003100----------	Men Singles
723099	2531	TTEMSINGLES-----------RND1004700----------	Men Singles
722685	2531	TTEMSINGLES-----------RND1003900----------	Men Singles
722538	2531	TTEMSINGLES-----------RND1000200----------	Men Singles
722508	2531	TTEMSINGLES-----------RND1002600----------	Men Singles
722343	2531	TTEMSINGLES-----------RND1001500----------	Men Singles
722123	2531	TTEMSINGLES-----------RND1001800----------	Men Singles
1070972	2532	TTEWSINGLES-----------RND2000700----------	Women Singles
1070970	2532	TTEWSINGLES-----------RND2000800----------	Women Singles
1070968	2532	TTEWSINGLES-----------RND2000400----------	Women Singles
1070966	2532	TTEWSINGLES-----------RND2000600----------	Women Singles
1070964	2532	TTEWSINGLES-----------RND2000100----------	Women Singles
982007	2532	TTEXDOUBLES-----------FNL-000100----------	Mixed Doubles
981873	2532	TTEMDOUBLES-----------FNL-000100----------	Men Doubles
981561	2532	TTEWDOUBLES-----------FNL-000100----------	Women Doubles
981411	2532	TTEMSINGLES-----------FNL-000100----------	Men Singles
981089	2532	TTEWSINGLES-----------FNL-000100----------	Women Singles
980487	2532	TTEMSINGLES-----------SFNL000100----------	Men Singles
979920	2532	TTEMSINGLES-----------SFNL000200----------	Men Singles
979155	2532	TTEWSINGLES-----------SFNL000200----------	Women Singles
978663	2532	TTEWSINGLES-----------SFNL000100----------	Women Singles
978358	2532	TTEMSINGLES-----------QFNL000100----------	Men Singles
978249	2532	TTEMSINGLES-----------QFNL000200----------	Men Singles
977741	2532	TTEMSINGLES-----------QFNL000300----------	Men Singles
977736	2532	TTEMSINGLES-----------QFNL000400----------	Men Singles
977316	2532	TTEWSINGLES-----------QFNL000300----------	Women Singles
976900	2532	TTEWSINGLES-----------QFNL000400----------	Women Singles
976505	2532	TTEWSINGLES-----------QFNL000100----------	Women Singles
976434	2532	TTEWSINGLES-----------QFNL000200----------	Women Singles
975262	2532	TTEMDOUBLES-----------SFNL000200----------	Men Doubles
974962	2532	TTEWDOUBLES-----------SFNL000200----------	Women Doubles
974891	2532	TTEMDOUBLES-----------SFNL000100----------	Men Doubles
974831	2532	TTEWDOUBLES-----------SFNL000100----------	Women Doubles
974487	2532	TTEXDOUBLES-----------SFNL000200----------	Mixed Doubles
974305	2532	TTEXDOUBLES-----------SFNL000100----------	Mixed Doubles
974008	2532	TTEMSINGLES-----------8FNL000200----------	Men Singles
973965	2532	TTEWSINGLES-----------8FNL000800----------	Women Singles
973466	2532	TTEMSINGLES-----------8FNL000600----------	Men Singles
973434	2532	TTEWSINGLES-----------8FNL000700----------	Women Singles
972917	2532	TTEWSINGLES-----------8FNL000600----------	Women Singles
972887	2532	TTEMSINGLES-----------8FNL000800----------	Men Singles
972513	2532	TTEWSINGLES-----------8FNL000400----------	Women Singles
972351	2532	TTEMSINGLES-----------8FNL000500----------	Men Singles
971881	2532	TTEMSINGLES-----------8FNL000100----------	Men Singles
971856	2532	TTEWSINGLES-----------8FNL000500----------	Women Singles
971372	2532	TTEMSINGLES-----------8FNL000700----------	Men Singles
971126	2532	TTEWSINGLES-----------8FNL000100----------	Women Singles
971009	2532	TTEWSINGLES-----------8FNL000200----------	Women Singles
970595	2532	TTEWSINGLES-----------8FNL000300----------	Women Singles
970508	2532	TTEMSINGLES-----------8FNL000400----------	Men Singles
970330	2532	TTEXDOUBLES-----------QFNL000200----------	Mixed Doubles
970100	2532	TTEMSINGLES-----------8FNL000300----------	Men Singles
969832	2532	TTEXDOUBLES-----------QFNL000300----------	Mixed Doubles
969657	2532	TTEXDOUBLES-----------QFNL000100----------	Mixed Doubles
969541	2532	TTEXDOUBLES-----------QFNL000400----------	Mixed Doubles
968793	2532	TTEWDOUBLES-----------QFNL000100----------	Women Doubles
968766	2532	TTEWDOUBLES-----------QFNL000300----------	Women Doubles
968514	2532	TTEMDOUBLES-----------QFNL000400----------	Men Doubles
968175	2532	TTEMDOUBLES-----------QFNL000200----------	Men Doubles
967941	2532	TTEMDOUBLES-----------QFNL000100----------	Men Doubles
967691	2532	TTEWDOUBLES-----------QFNL000200----------	Women Doubles
967489	2532	TTEMDOUBLES-----------QFNL000300----------	Men Doubles
967457	2532	TTEWDOUBLES-----------QFNL000400----------	Women Doubles
966740	2532	TTEMSINGLES-----------R32-001000----------	Men Singles
966708	2532	TTEWSINGLES-----------R32-001600----------	Women Singles
966617	2532	TTEWSINGLES-----------R32-001500----------	Women Singles
966398	2532	TTEWSINGLES-----------R32-001200----------	Women Singles
966072	2532	TTEMSINGLES-----------R32-000900----------	Men Singles
965979	2532	TTEWSINGLES-----------R32-001400----------	Women Singles
965857	2532	TTEMSINGLES-----------R32-001500----------	Men Singles
965770	2532	TTEWSINGLES-----------R32-001300----------	Women Singles
965492	2532	TTEMSINGLES-----------R32-001600----------	Men Singles
965137	2532	TTEMSINGLES-----------R32-001300----------	Men Singles
965079	2532	TTEWSINGLES-----------R32-001100----------	Women Singles
964419	2532	TTEWSINGLES-----------R32-001000----------	Women Singles
964365	2532	TTEMSINGLES-----------R32-001400----------	Men Singles
964156	2532	TTEMSINGLES-----------R32-001200----------	Men Singles
964080	2532	TTEMSINGLES-----------R32-001100----------	Men Singles
963468	2532	TTEXDOUBLES-----------8FNL000600----------	Mixed Doubles
963398	2532	TTEWSINGLES-----------R32-000900----------	Women Singles
963180	2532	TTEXDOUBLES-----------8FNL000500----------	Mixed Doubles
963169	2532	TTEXDOUBLES-----------8FNL000800----------	Mixed Doubles
962972	2532	TTEXDOUBLES-----------8FNL000400----------	Mixed Doubles
961953	2532	TTEMSINGLES-----------R32-000800----------	Men Singles
961930	2532	TTEWSINGLES-----------R32-000400----------	Women Singles
961851	2532	TTEMSINGLES-----------R32-000700----------	Men Singles
961221	2532	TTEMSINGLES-----------R32-000600----------	Men Singles
961078	2532	TTEWSINGLES-----------R32-000800----------	Women Singles
960871	2532	TTEWSINGLES-----------R32-000700----------	Women Singles
960704	2532	TTEMSINGLES-----------R32-000500----------	Men Singles
960383	2532	TTEWSINGLES-----------R32-000500----------	Women Singles
960262	2532	TTEMSINGLES-----------R32-000300----------	Men Singles
960123	2532	TTEMSINGLES-----------R32-000100----------	Men Singles
959997	2532	TTEWSINGLES-----------R32-000100----------	Women Singles
959715	2532	TTEWSINGLES-----------R32-000200----------	Women Singles
959394	2532	TTEWSINGLES-----------R32-000600----------	Women Singles
959283	2532	TTEMSINGLES-----------R32-000200----------	Men Singles
959260	2532	TTEWSINGLES-----------R32-000300----------	Women Singles
959093	2532	TTEMSINGLES-----------R32-000400----------	Men Singles
958432	2532	TTEXDOUBLES-----------8FNL000300----------	Mixed Doubles
958352	2532	TTEXDOUBLES-----------8FNL000200----------	Mixed Doubles
958332	2532	TTEXDOUBLES-----------8FNL000700----------	Mixed Doubles
958158	2532	TTEXDOUBLES-----------8FNL000100----------	Mixed Doubles
957405	2532	TTEMDOUBLES-----------8FNL000600----------	Men Doubles
957308	2532	TTEMDOUBLES-----------8FNL000800----------	Men Doubles
957257	2532	TTEWDOUBLES-----------8FNL000700----------	Women Doubles
956662	2532	TTEMDOUBLES-----------8FNL000500----------	Men Doubles
956384	2532	TTEMDOUBLES-----------8FNL000400----------	Men Doubles
956123	2532	TTEWDOUBLES-----------8FNL000600----------	Women Doubles
956108	2532	TTEWDOUBLES-----------8FNL000800----------	Women Doubles
955674	2532	TTEWDOUBLES-----------8FNL000400----------	Women Doubles
955489	2532	TTEWDOUBLES-----------8FNL000500----------	Women Doubles
955321	2532	TTEWDOUBLES-----------8FNL000300----------	Women Doubles
954897	2532	TTEMDOUBLES-----------8FNL000100----------	Men Doubles
954648	2532	TTEWDOUBLES-----------8FNL000200----------	Women Doubles
954586	2532	TTEMDOUBLES-----------8FNL000700----------	Men Doubles
954577	2532	TTEWDOUBLES-----------8FNL000100----------	Women Doubles
954301	2532	TTEMDOUBLES-----------8FNL000300----------	Men Doubles
954051	2532	TTEMDOUBLES-----------8FNL000200----------	Men Doubles
953104	2532	TTEMSINGLES-----------RND4000600----------	Men Singles
952603	2532	TTEMSINGLES-----------RND4000700----------	Men Singles
952572	2532	TTEMSINGLES-----------RND4000200----------	Men Singles
952568	2532	TTEMSINGLES-----------RND4000800----------	Men Singles
952522	2532	TTEMSINGLES-----------RND4000500----------	Men Singles
951579	2532	TTEMSINGLES-----------RND4000100----------	Men Singles
951515	2532	TTEMSINGLES-----------RND4000300----------	Men Singles
951508	2532	TTEWSINGLES-----------RND4000600----------	Women Singles
951496	2532	TTEMSINGLES-----------RND4000400----------	Men Singles
950871	2532	TTEWSINGLES-----------RND4000700----------	Women Singles
950780	2532	TTEWSINGLES-----------RND4000800----------	Women Singles
950623	2532	TTEWSINGLES-----------RND4000500----------	Women Singles
950170	2532	TTEWSINGLES-----------RND4000200----------	Women Singles
950072	2532	TTEWSINGLES-----------RND4000100----------	Women Singles
949969	2532	TTEWSINGLES-----------RND4000300----------	Women Singles
949929	2532	TTEWSINGLES-----------RND4000400----------	Women Singles
949367	2532	TTEMDOUBLES-----------RND2000400----------	Men Doubles
949355	2532	TTEMDOUBLES-----------RND2000200----------	Men Doubles
949312	2532	TTEMDOUBLES-----------RND2000100----------	Men Doubles
949234	2532	TTEMDOUBLES-----------RND2000300----------	Men Doubles
948810	2532	TTEWDOUBLES-----------RND2000100----------	Women Doubles
948765	2532	TTEWDOUBLES-----------RND2000300----------	Women Doubles
948428	2532	TTEWDOUBLES-----------RND2000400----------	Women Doubles
948301	2532	TTEWDOUBLES-----------RND2000200----------	Women Doubles
947723	2532	TTEMSINGLES-----------RND3001300----------	Men Singles
947685	2532	TTEMSINGLES-----------RND3000900----------	Men Singles
947667	2532	TTEMSINGLES-----------RND3001000----------	Men Singles
947598	2532	TTEMSINGLES-----------RND3001400----------	Men Singles
947504	2532	TTEMSINGLES-----------RND3001600----------	Men Singles
947492	2532	TTEMSINGLES-----------RND3001500----------	Men Singles
947279	2532	TTEMSINGLES-----------RND3001100----------	Men Singles
947092	2532	TTEMSINGLES-----------RND3001200----------	Men Singles
946932	2532	TTEMSINGLES-----------RND3000400----------	Men Singles
945935	2532	TTEMSINGLES-----------RND3000100----------	Men Singles
945833	2532	TTEMSINGLES-----------RND3000200----------	Men Singles
945787	2532	TTEMSINGLES-----------RND3000500----------	Men Singles
945727	2532	TTEMSINGLES-----------RND3000600----------	Men Singles
945684	2532	TTEMSINGLES-----------RND3000700----------	Men Singles
945617	2532	TTEMSINGLES-----------RND3000300----------	Men Singles
945128	2532	TTEMSINGLES-----------RND3000800----------	Men Singles
945024	2532	TTEWSINGLES-----------RND3001200----------	Women Singles
944647	2532	TTEWSINGLES-----------RND3001300----------	Women Singles
944578	2532	TTEWSINGLES-----------RND3001000----------	Women Singles
944300	2532	TTEWSINGLES-----------RND3001500----------	Women Singles
944279	2532	TTEWSINGLES-----------RND3001600----------	Women Singles
944228	2532	TTEWSINGLES-----------RND3001100----------	Women Singles
944201	2532	TTEWSINGLES-----------RND3001400----------	Women Singles
943997	2532	TTEWSINGLES-----------RND3000900----------	Women Singles
943234	2532	TTEWSINGLES-----------RND3000200----------	Women Singles
943084	2532	TTEWSINGLES-----------RND3000700----------	Women Singles
943071	2532	TTEWSINGLES-----------RND3000100----------	Women Singles
942620	2532	TTEWSINGLES-----------RND3000300----------	Women Singles
942580	2532	TTEWSINGLES-----------RND3000800----------	Women Singles
942573	2532	TTEWSINGLES-----------RND3000500----------	Women Singles
942447	2532	TTEWSINGLES-----------RND3000600----------	Women Singles
942292	2532	TTEWSINGLES-----------RND3000400----------	Women Singles
941345	2532	TTEMSINGLES-----------RND2002600----------	Men Singles
941304	2532	TTEMSINGLES-----------RND2003100----------	Men Singles
940960	2532	TTEMSINGLES-----------RND2002700----------	Men Singles
940936	2532	TTEMSINGLES-----------RND2003200----------	Men Singles
940870	2532	TTEMSINGLES-----------RND2002900----------	Men Singles
940744	2532	TTEMSINGLES-----------RND2002500----------	Men Singles
940506	2532	TTEMSINGLES-----------RND2002100----------	Men Singles
940385	2532	TTEMSINGLES-----------RND2003000----------	Men Singles
940248	2532	TTEMSINGLES-----------RND2001700----------	Men Singles
940106	2532	TTEMSINGLES-----------RND2002800----------	Men Singles
939085	2532	TTEMSINGLES-----------RND2001900----------	Men Singles
939078	2532	TTEMSINGLES-----------RND2001800----------	Men Singles
938891	2532	TTEMSINGLES-----------RND2002400----------	Men Singles
938837	2532	TTEMSINGLES-----------RND2002300----------	Men Singles
938769	2532	TTEMSINGLES-----------RND2002200----------	Men Singles
938660	2532	TTEWSINGLES-----------RND2003000----------	Women Singles
938608	2532	TTEMSINGLES-----------RND2002000----------	Men Singles
938507	2532	TTEWSINGLES-----------RND2002500----------	Women Singles
