tournament_id	year	tournament_name	tournament_type	tournament_kind	organizer	matches	from	to
2149	2012	2012 - World Tour, Brazil Open, Santos (BRA)	World Tour / Pro Tour	--	BRA	241	2012-06-13	2012-06-17
2373	2012	2012 - Lithuanian Cadet and Mini-Cadet Open, Vilnius (LTU)	Other events	--	LTU	332	2012-06-15	2012-06-17
2153	2012	2012 - Euro - Africa, Morocco Open, Rabat (MAR)	World Tour / Pro Tour	--	MAR	121	2012-06-22	2012-06-25
2374	2012	2012 - Northern European Youth Championships, Haapsalu (EST)	Other events	--	EST	498	2012-06-25	2012-06-27
2152	2012	2012 - ITTF Junior Circuit US Junior and Cadet Open, Grand Rapids (USA)	World Junior Circuit	--	USA	500	2012-06-30	2012-07-04
2375	2012	2012 - US Open, Grand Rapids, Michigan (USA)	Other events	--	USA	733	2012-06-30	2012-07-04
2376	2012	2012 - Australian Open, Brisbane (AUS)	Other events	--	AUS	294	2012-07-01	2012-07-07
2377	2012	2012 - Latin American Junior and Cadet Championships, Puebla (MEX)	Continental	--	MEX	490	2012-07-10	2012-07-15
2378	2012	2012 - Asian Junior & Cadet Championships, Jiangyin (CHN)	Continental	--	CHN	666	2012-07-11	2012-07-15
2379	2012	2012 - European Youth Championships, Schwechat (AUT)	Continental	--	AUT	2464	2012-07-13	2012-07-22
2380	2012	2012 - New Caledonia Open, Noumea (NCL)	Other events	--	NCL	206	2012-07-14	2012-07-15
2156	2012	2012 - ITTF Junior Circuit Mexico Junior and Cadet Open, Puebla (MEX)	World Junior Circuit	--	MEX	748	2012-07-17	2012-07-21
2003	2012	2012 - Olympic Games, London (ENG)	Olympic Games	--	ENG	246	2012-07-28	2012-08-08
2159	2012	2012 - ITTF Junior Circuit Guatemala Junior and Cadet Open, Guatemala City (GUA)	World Junior Circuit	--	GUA	689	2012-08-09	2012-08-12
2158	2012	2012 - ITTF Junior Circuit Premium Hong Kong Junior and Cadet Open, Hong Kong (HKG)	World Junior Circuit	Premium	HKG	573	2012-08-15	2012-08-19
2160	2012	2012 - ITTF Junior Circuit El Salvador Junior and Cadet Open, San Salvador (ESA)	World Junior Circuit	--	ESA	604	2012-08-16	2012-08-19
2163	2012	2012 - World Tour, Harmony China Open, Suzhou (CHN)	World Tour / Pro Tour	--	CHN	288	2012-08-22	2012-08-26
2162	2012	2012 - ITTF Junior Circuit Premium Korea Junior and Cadet Open, Daejeon (KOR)	World Junior Circuit	Premium	KOR	694	2012-08-28	2012-09-01
2164	2012	2012 - World Tour, Czech Open, Olomouc (CZE)	World Tour / Pro Tour	--	CZE	409	2012-08-29	2012-09-02
2177	2012	2012 - ITTF North American Championships, Cary (USA)	Continental	--	USA	262	2012-08-31	2012-09-02
2165	2012	2012 - ITTF Junior Circuit Funchal Junior and Cadet Open, Funchal (POR)	World Junior Circuit	--	POR	299	2012-09-05	2012-09-08
2167	2012	2012 - World Tour, Russian Open, Ekaterinburg (RUS)	World Tour / Pro Tour	--	RUS	233	2012-09-12	2012-09-16
2166	2012	2012 - ITTF Junior Circuit Chinese Taipei Junior and Cadet Open, Taipei (TPE)	World Junior Circuit	--	TPE	678	2012-09-12	2012-09-16
2172	2012	2012 - ITTF Junior Circuit Premium China Junior and Cadet Open, Chengdu (CHN)	World Junior Circuit	Premium	CHN	353	2012-09-19	2012-09-23
2178	2012	2012 - Brazil Junior and Cadet Open, Rio de Janeiro (BRA)	World Junior Circuit	Premium	BRA	349	2012-09-20	2012-09-23
2176	2012	2012 - Women's World Cup, Huangshi (CHN)	World Cup	--	CHN	35	2012-09-21	2012-09-23
2170	2012	2012 - Euro - Africa, Belgium Open, Antwerpen (BEL)	World Tour / Pro Tour	--	BEL	398	2012-09-26	2012-09-29
2171	2012	2012 - ITTF Junior Circuit China Junior and Cadet Open, Taicang (CHN)	World Junior Circuit	--	CHN	309	2012-09-26	2012-09-30
2175	2012	2012 - Men's World Cup, Liverpool (ENG)	World Cup	--	ENG	36	2012-09-28	2012-09-30
2381	2012	2012 - Australian Junior Open, Perth (AUS)	Other events	--	AUS	360	2012-09-29	2012-10-06
2173	2012	2012 - Canadian Junior and Cadet Open, Markham (CAN)	World Junior Circuit	Premium	CAN	439	2012-10-02	2012-10-06
2180	2012	2012 - ITTF Junior Circuit Serbian Junior and Cadet Open, Vrnjacka Banja (SRB)	World Junior Circuit	--	SRB	940	2012-10-03	2012-10-07
2179	2012	2012 - Euro - Africa, Egypt Open, Cairo (EGY)	World Tour / Pro Tour	--	EGY	142	2012-10-04	2012-10-07
2184	2012	2012 - ITTF Junior Circuit Tunisia Junior and Cadet Open, Hammamet (TUN)	World Junior Circuit	--	TUN	467	2012-10-09	2012-10-12
2191	2012	2012 - European Championships, Herning (DEN)	Continental	--	DEN	428	2012-10-17	2012-10-21
2174	2012	2012 - ITTF World Cadet Challenge, Guam (GUM)	World Cadet Challenge	--	GUM	426	2012-10-27	2012-11-04
2181	2012	2012 - World Tour, German Open, Bremen (GER)	World Tour / Pro Tour	--	GER	680	2012-10-31	2012-11-04
2188	2012	2012 - Slovak Cadet Open, Bratislava (SVK)	World Junior Circuit	--	SVK	837	2012-11-02	2012-11-04
2183	2012	2012 - World Tour, Polish Open, Poznan (POL)	World Tour / Pro Tour	--	POL	597	2012-11-07	2012-11-11
2185	2012	2012 - ITTF Junior Circuit Premium Hungarian Junior and Cadet Open, Tata (HUN)	World Junior Circuit	Premium	HUN	892	2012-11-08	2012-11-11
2116	2012	2012 - Bahrain Junior and Cadet Open, Manama (BRN)	World Junior Circuit	Premium	BRN	429	2012-11-14	2012-11-18
2186	2012	2012 - ITTF African Championships, Cairo (EGY)	Continental	--	EGY	332	2012-11-17	2012-11-23
2189	2012	2012 - China vs. World Team Challenge, Shanghai (CHN)	Other events	--	CHN	8	2012-11-24	2012-11-25
2382	2012	2012 - Finlandia Open, Helsinki (FIN)	Other events	--	FIN	699	2012-11-29	2012-12-02
2192	2012	2012 - World Tour, Grand Finals, Hangzhou (CHN)	World Tour / Pro Tour	Grand Finals	CHN	82	2012-12-06	2012-12-09
2187	2012	2012 - World Junior Table Tennis Championships, Hyderabad (IND)	WJTTC	--	IND	788	2012-12-09	2012-12-16
2383	2012	2012 - 2nd Fajr Cup International Tournament, Tehran (IRI)	Other events	--	IRI	272	2012-12-13	2012-12-16
2195	2012	2012 - Global Junior Circuit Finals, Guatemala City (GUA)	World Junior Circuit	Finals	GUA	76	2013-01-25	2013-01-27
