tournament_id	year	tournament_name	tournament_type	tournament_kind	organizer	matches	from	to
1511	2005	2005 - CHINESE TAIPEI Open, Taipei (TPE)	World Tour / Pro Tour	--	TPE	306	2005-06-16	2005-06-19
1512	2005	2005 - BRAZILIAN Open, Rio de Janeiro (BRA)	World Tour / Pro Tour	--	BRA	281	2005-06-23	2005-06-26
1513	2005	2005 - CHILE Open, Santiago (CHI)	World Tour / Pro Tour	--	CHI	432	2005-06-29	2005-07-03
1518	2005	2005 - Mediterranean Games, Almeria (ESP)	Multi sport events	--	ESP		2005-06-29	2005-07-03
1514	2005	2005 - ITTF Junior Circuit Fiji Junior and Cadet Open, Suva (FIJ)	World Junior Circuit	--	FIJ	234	2005-06-30	2005-07-01
1515	2005	2005 - US Open, Fort Lauderdale (USA)	World Tour / Pro Tour	--	USA	360	2005-07-07	2005-07-10
1525	2005	2005 - European Youth Championships (Cadet), Ostrava (CZE)	Continental	--	CZE		2005-07-15	2005-07-24
1526	2005	2005 - European Youth Championships (Junior), Ostrava (CZE)	Continental	--	CZE		2005-07-15	2005-07-24
1519	2005	2005 - Asian Youth Championships ATTU-Cadets, New Delhi (IND)	Continental	--	IND		2005-07-23	2005-07-28
1520	2005	2005 - Asian Youth Championships ATTU-Juniors, New Delhi (IND)	Continental	--	IND		2005-07-23	2005-07-28
1521	2005	2005 - ITTF Junior Circuit Canadian Junior and Cadet Open, Richmond (CAN)	World Junior Circuit	--	CAN	136	2005-08-03	2005-08-05
1522	2005	2005 - ITTF Junior Circuit El Salvador Junior and Cadet Open, San Salvador (ESA)	World Junior Circuit	--	ESA	212	2005-08-13	2005-08-14
1534	2005	2005 - Asian Championship ATTU, Jeju-do (KOR)	Continental	--	KOR		2005-08-27	2005-09-02
1523	2005	2005 - ITTF Junior Circuit Taiyuan Junior and Cadet Open, Taiyuan (CHN)	World Junior Circuit	--	CHN	134	2005-08-28	2005-08-30
1533	2005	2005 - Panasonic Open (China), Harbin (CHN)	World Tour / Pro Tour	--	CHN	229	2005-09-08	2005-09-11
1535	2005	2005 - ARAB CUP, Beirut (LIB)	Other events	--	LIB		2005-09-08	2005-09-15
1528	2005	2005 - ITTF Junior Circuit Brazil Junior and Cadet Open, Guaruja City (BRA)	World Junior Circuit	--	BRA	160	2005-09-10	2005-09-11
1531	2005	2005 - Volkswagen Open (China), Shenzhen (CHN)	World Tour / Pro Tour	--	CHN	317	2005-09-15	2005-09-18
1536	2005	2005 - JAPAN Open, Yokohama (JPN)	World Tour / Pro Tour	--	JPN	355	2005-09-22	2005-09-25
1538	2005	2005 - Men's World Cup, Liege (BEL)	World Cup	--	BEL	32	2005-10-21	2005-10-23
1629	2005	2005 - ITTF WJC Finals & WCC, Santo Domingo (DOM)	World Junior Circuit	Finals	DOM		2005-10-23	2005-10-31
1539	2005	2005 - World Junior Circuit, Santo Domingo (DOM)	World Junior Circuit	--	DOM		2005-10-27	2005-10-30
1540	2005	2005 - St. Petersburg Open (RUS), St. Petersburg (RUS)	World Tour / Pro Tour	--	RUS	512	2005-11-03	2005-11-06
1541	2005	2005 - GERMAN Open, Magdeburg (GER)	World Tour / Pro Tour	--	GER	820	2005-11-09	2005-11-13
1542	2005	2005 - SWEDISH Open, Gothenburg (SWE)	World Tour / Pro Tour	--	SWE	641	2005-11-17	2005-11-20
1547	2005	2005 - South East Asian Games, Manila (PHI)	Multi sport events	--	PHI		2005-11-28	2005-12-04
1543	2005	2005 - Pro Tour Grand Finals, Fuzhou (CHN)	World Tour / Pro Tour	Grand Finals	CHN	74	2005-12-09	2005-12-11
1545	2005	2005 - ITTF World Junior Championships, Linz (AUT)	WJTTC	--	AUT	845	2005-12-10	2005-12-17
1544	2005	2005 - Women's World Cup, Guangzhou (CHN)	World Cup	--	CHN	32	2005-12-13	2005-12-15
1546	2005	2005 - Asian Cup, New Delhi (IND)	Continental	--	IND		2005-12-18	2005-12-20
